# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Uelm_Ex
# 18 Uelm_Ey
# 19 Uelm_Ez
# 20 Uelm_Bx_m
# 21 Uelm_By_m
# 22 Uelm_Bz_m
# 23 ExMin
# 24 ExMinCell
# 25 ExMax
# 26 ExMaxCell
# 27 EyMin
# 28 EyMinCell
# 29 EyMax
# 30 EyMaxCell
# 31 EzMin
# 32 EzMinCell
# 33 EzMax
# 34 EzMaxCell
# 35 Bx_mMin
# 36 Bx_mMinCell
# 37 Bx_mMax
# 38 Bx_mMaxCell
# 39 By_mMin
# 40 By_mMinCell
# 41 By_mMax
# 42 By_mMaxCell
# 43 Bz_mMin
# 44 Bz_mMinCell
# 45 Bz_mMax
# 46 Bz_mMaxCell
# 47 JxMin
# 48 JxMinCell
# 49 JxMax
# 50 JxMaxCell
# 51 JyMin
# 52 JyMinCell
# 53 JyMax
# 54 JyMaxCell
# 55 JzMin
# 56 JzMinCell
# 57 JzMax
# 58 JzMaxCell
# 59 RhoMin
# 60 RhoMinCell
# 61 RhoMax
# 62 RhoMaxCell
# 63 PoyXmin
# 64 PoyXminInst
# 65 PoyXmax
# 66 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    3.7267912851e+01    1.8756584789e-02    1.2214113184e-14    6.5119067901e-13    6.3897656582e-13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.5119067901e-13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3897656582e-13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2064777415e-13    0.0000000000e+00    3.3054290485e-13    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   -8.8375557828e-07                   9    4.9666633077e-07                   0    0.0000000000e+00                 450    0.0000000000e+00                 450   -7.2729586977e-07                   0    8.8012636744e-07                   9    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    6.3897656582e-13    1.5864114188e-14  -2.4208390451e-193   2.4208390451e-193
    3.7575912131e+01    1.1775384412e-01    3.4891517469e-13    2.9630894626e-12    2.6141742879e-12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.9630894626e-12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.6141742879e-12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.3011162739e-12    0.0000000000e+00    1.6619731887e-12    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -8.8347626203e-07                  14    3.8875243094e-06                   0    0.0000000000e+00                 300    0.0000000000e+00                 300   -4.4463097882e-06                   0    8.8076449653e-07                  14    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    2.6141742879e-12    9.4079839077e-13  -7.1887165203e-181   7.1098305975e-181
    3.7883911411e+01    1.0090713752e-01    2.6720678639e-12    2.6480464411e-11    2.3808396547e-11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.6480464411e-11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3808396547e-11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1866326729e-11    0.0000000000e+00    1.4614137682e-11    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -8.8303968055e-07                  19    1.1361182166e-05                   0    0.0000000000e+00                 450    0.0000000000e+00                 450   -1.2480747401e-05                   0    8.8122440246e-07                  19    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3808396547e-11    7.9977003401e-12  -3.1550300355e-173   2.9943745327e-173
    3.8191910691e+01    8.1460325817e-02    1.2632347490e-11    1.5507361852e-10    1.4244127103e-10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.5507361852e-10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.4244127103e-10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.1111303200e-11    0.0000000000e+00    8.3962315318e-11    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -8.8244960192e-07                  24    2.5355137511e-05                   0    0.0000000000e+00                 450    0.0000000000e+00                 450   -2.7290658341e-05                   0    8.8151016954e-07                  24    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    1.4244127103e-10    3.9742714000e-11  -5.1841815212e-168   4.5388914145e-168
    3.8499909970e+01    6.7087434756e-02    4.3671441555e-11    6.5096305611e-10    6.0729161456e-10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.5096305611e-10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0729161456e-10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.0353203302e-10    0.0000000000e+00    3.4743102309e-10    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   -8.8170973578e-07                  29    4.8042932715e-05                   0    0.0000000000e+00                 375    0.0000000000e+00                 375   -5.0921052997e-05                   0    8.8162582035e-07                  29    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 375    0.0000000000e+00                 375    6.0729161456e-10    1.4245145250e-10  -3.6881481582e-164   2.9529479445e-164
    3.8807909250e+01    5.4630908071e-02    1.1463761152e-10    2.0984020872e-09    1.9837644757e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0984020872e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.9837644757e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9244373006e-10    0.0000000000e+00    1.1059583571e-09    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 450    0.0000000000e+00                 450   -8.8216301232e-07                  33    7.9234645016e-05                   0    0.0000000000e+00                 225    0.0000000000e+00                 225   -8.2731617544e-05                   0    8.8157531636e-07                  34    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    1.9837644757e-09    3.8687809703e-10  -5.4880475750e-161   4.1071262352e-161
    3.9115908530e+01    4.1898446225e-02    2.2114648708e-10    5.2781548484e-09    5.0570083614e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.2781548484e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.0570083614e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.5321691839e-09    0.0000000000e+00    2.7459856645e-09    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   -8.8276991933e-07                  38    1.1238578706e-04                   0    0.0000000000e+00                 375    0.0000000000e+00                 375   -1.1518935798e-04                   0    8.8136255862e-07                  39    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    5.0570083614e-09    7.7695284285e-10  -3.5789102812e-158   2.5524422176e-158
    3.9423907810e+01    2.6829286186e-02    2.7108781619e-10    1.0104175501e-08    9.8330876849e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0104175501e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.8330876849e-09    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.9283382152e-09    0.0000000000e+00    5.1758372858e-09    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -8.8319894430e-07                  43    1.2856534274e-04                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -1.2837536346e-04                   1    8.8099138832e-07                  44    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    9.8330876849e-09    1.0138888977e-09  -1.4167770907e-155   9.7506355732e-156
    3.9731907090e+01    8.2043331661e-03    1.1334310847e-10    1.3815029957e-08    1.3701686848e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.3815029957e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.3701686848e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.8746267740e-09    0.0000000000e+00    6.9404031827e-09    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -8.8345416974e-07                  48    1.2861397761e-04                   5    0.0000000000e+00                 150    0.0000000000e+00                 150   -1.2832654454e-04                   6    8.8046558753e-07                  49    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    1.3701686848e-08    4.8800350912e-10  -4.0080456163e-153   2.6834607448e-153
    4.0039906369e+01    1.3502591881e-02    1.9767773427e-10    1.4639984383e-08    1.4442306648e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.4639984383e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.4442306648e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.2448979036e-09    0.0000000000e+00    7.3950864792e-09    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   -6.5835086230e-05                   0    1.2864182883e-04                  10    0.0000000000e+00                 375    0.0000000000e+00                 375   -1.2825884142e-04                  11    9.2273990628e-05                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 225    0.0000000000e+00                 225    1.4442306648e-08    2.7505315290e-10  -8.8832817079e-151   5.8171251853e-151
    4.0347905649e+01    9.0765061322e-02    3.8350260995e-09    4.2252228376e-08    3.8417202276e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.2252228376e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.8417202276e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.9191253779e-08    0.0000000000e+00    2.3060974596e-08    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -4.1561547067e-04                   0    1.2864928648e-04                  15    0.0000000000e+00                 450    0.0000000000e+00                 450   -1.2817262417e-04                  16    4.6656306694e-04                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    3.8417202276e-08    1.0710097837e-08  -1.6322566485e-148   1.0493520464e-148
